Party;Erststimmen (total);Erststimmen (%);Zweitstimmen (total);Zweitstimmen (%)
SPD;14402374;44.0;14065716;42.7
CDU;12137148;37.1;12079535;36.6
CSU;3094176;9.5;3115652;9.5
FDP;1554651;4.8;1903422;5.8
NPD;1189375;3.6;1422010;4.3
ADF;209180;0.6;197331;0.6
BP;54940;0.2;49694;0.2
EP;20927;0.1;49650;0.2
GPD;45401;0.1;10192;0.0
FSU.1;16371;0.1;15933;0.0
UAP;1531;0.0;5309;0.0
DV;461;0.0;38561;0.1
