Party;Erststimmen (total);Erststimmen (%);Zweitstimmen (total);Zweitstimmen (%)
SPD;2040198;35.9;1983020;34.6
CDU;0;0.0;0;0.0
CSU;3094176;54.5;3115652;54.4
FDP;193956;3.4;232880;4.1
NPD;257619;4.5;303828;5.3
ADF;30665;0.5;25431;0.4
BP;54940;1.0;49694;0.9
EP;4008;0.1;9044;0.2
GPD;8485;0.1;557;0.0
FSU.1;2454;0.0;0;0.0
UAP;0;0.0;0;0.0
DV;0;0.0;3013;0.1
