Party;Erststimmen (total);Erststimmen (%);Zweitstimmen (total);Zweitstimmen (%)
S P D;5251009;47.9;5153959;46.9
C D U;4907990;44.8;4892278;44.5
C S U;0;0.0;0;0.0
F.D.P.;703914;6.4;860331;7.8
AUD;1299;0.0;4928;0.0
AVP;2015;0.0;1786;0.0
C.B.V.;0;0.0;0;0.0
D K P;56610;0.5;38176;0.3
E A P;1019;0.0;1428;0.0
GIM;143;0.0;1770;0.0
KPD;2426;0.0;6179;0.1
K B W;3038;0.0;3903;0.0
N P D;27243;0.2;23358;0.2
RFP;227;0.0;499;0.0
U A P.1;765;0.0;217;0.0
VL.1;701;0.0;1524;0.0
