Party;Erststimmen (total);Erststimmen (%);Zweitstimmen (total);Zweitstimmen (%)
S P D;632991;54.3;614284;52.6
C D U;420932;36.1;418994;35.9
C S U;0;0.0;0;0.0
F.D.P.;94599;8.1;118969;10.2
AUD;802;0.1;831;0.1
AVP;0;0.0;0;0.0
C.B.V.;0;0.0;0;0.0
D K P;11650;1.0;9028;0.8
E A P;126;0.0;226;0.0
GIM;359;0.0;939;0.1
KPD;1055;0.1;1143;0.1
K B W;1193;0.1;949;0.1
N P D;2714;0.2;2724;0.2
RFP;0;0.0;0;0.0
U A P.1;0;0.0;0;0.0
VL.1;0;0.0;0;0.0
