Party;Erststimmen (total);Erststimmen (%);Zweitstimmen (total);Zweitstimmen (%)
S P D;1660580;46.9;1626365;45.7
C D U;1597948;45.1;1593695;44.8
C S U;0;0.0;0;0.0
F.D.P.;244232;6.9;300864;8.5
AUD;0;0.0;2113;0.1
AVP;416;0.0;619;0.0
C.B.V.;0;0.0;0;0.0
D K P;22157;0.6;15732;0.4
E A P;452;0.0;731;0.0
GIM;134;0.0;0;0.0
KPD;822;0.0;2568;0.1
K B W;3908;0.1;3327;0.1
N P D;12797;0.4;11988;0.3
RFP;0;0.0;0;0.0
U A P.1;0;0.0;0;0.0
VL.1;0;0.0;585;0.0
