Party;Erststimmen (total);Erststimmen (%);Zweitstimmen (total);Zweitstimmen (%)
CDU;11975400;39.7;11875339;39.7
SPD;9651669;32.0;9495571;31.8
CSU;3186150;10.6;3133060;10.5
FDP;2276234;7.5;2307135;7.7
GB/BHE;1324636;4.4;1374066;4.6
DP;1062293;3.5;1007282;3.4
DRP;290622;1.0;308564;1.0
FU;295533;1.0;254322;0.9
BdD;37329;0.1;58725;0.2
Mittelstand;3024;0.0;36592;0.1
DG;16410;0.1;17490;0.1
SSW;33463;0.1;32262;0.1
VU;2250;0.0;5020;0.0
PdgD;356;0.0;845;0.0
