Party;Erststimmen (total);Erststimmen (%);Zweitstimmen (total);Zweitstimmen (%)
CDU;1064466;38.6;1116494;40.9
SPD;1071222;38.8;1037166;38.0
CSU;0;0.0;0;0.0
FDP;243877;8.8;232872;8.5
GB/BHE;149953;5.4;151972;5.6
DP;194419;7.0;148792;5.5
DRP;32332;1.2;33881;1.2
FU;0;0.0;0;0.0
BdD;3127;0.1;6086;0.2
Mittelstand;0;0.0;0;0.0
DG;789;0.0;0;0.0
SSW;0;0.0;0;0.0
VU;0;0.0;0;0.0
PdgD;0;0.0;0;0.0
