Party;Erststimmen (total);Erststimmen (%);Zweitstimmen (total);Zweitstimmen (%)
SPD;1690099;30.3;1652642;30.1
CDU;0;0.0;0;0.0
CSU;3104742;55.7;3014471;54.9
FDP;450506;8.1;479830;8.7
GDP;214672;3.8;216160;3.9
DFU;83946;1.5;87388;1.6
DRP;24768;0.4;28699;0.5
DG;7299;0.1;7772;0.1
SSW;0;0.0;0;0.0
WGnD;633;0.0;1645;0.0
