Party;Erststimmen (total);Erststimmen (%);Zweitstimmen (total);Zweitstimmen (%)
S P D;1008252;40.5;959714;38.4
C D U;1314677;52.8;1241886;49.6
C S U;0;0.0;0;0.0
F.D.P.;80594;3.2;174658;7.0
GRUENE;74818;3.0;113185;4.5
B W K;0;0.0;0;0.0
C.B.V.;0;0.0;0;0.0
D K P;5539;0.2;3993;0.2
E A P;322;0.0;1609;0.1
K P D;0;0.0;0;0.0
N P D;4224;0.2;6626;0.3
OE D P;0;0.0;0;0.0
U S D;0;0.0;0;0.0
