Party;Erststimmen (total);Erststimmen (%);Zweitstimmen (total);Zweitstimmen (%)
S P D;2111536;43.4;2015731;41.3
C D U;2384706;49.0;2223988;45.6
C S U;0;0.0;0;0.0
F.D.P.;130937;2.7;338416;6.9
GRUENE;220143;4.5;278597;5.7
B W K;151;0.0;541;0.0
C.B.V.;0;0.0;0;0.0
D K P;9948;0.2;6361;0.1
E A P;510;0.0;1338;0.0
K P D;0;0.0;0;0.0
N P D;7919;0.2;9864;0.2
OE D P;0;0.0;0;0.0
U S D;0;0.0;0;0.0
