Party;Erststimmen (total);Erststimmen (%);Zweitstimmen (total);Zweitstimmen (%)
S P D;347702;46.3;329436;43.8
C D U;357640;47.6;336999;44.8
C S U;0;0.0;0;0.0
F.D.P.;18464;2.5;44934;6.0
GRUENE;22893;3.0;35789;4.8
B W K;0;0.0;0;0.0
C.B.V.;0;0.0;0;0.0
D K P;2885;0.4;2505;0.3
E A P;146;0.0;569;0.1
K P D;0;0.0;0;0.0
N P D;1444;0.2;1956;0.3
OE D P;0;0.0;0;0.0
U S D;0;0.0;0;0.0
