Party;Erststimmen (total);Erststimmen (%);Zweitstimmen (total);Zweitstimmen (%)
S P D;1929527;33.8;1777511;31.1
C D U;3263045;57.2;3010521;52.6
C S U;0;0.0;0;0.0
F.D.P.;200803;3.5;514382;9.0
GRUENE;262217;4.6;389863;6.8
B W K;364;0.0;900;0.0
C.B.V.;0;0.0;0;0.0
D K P;13196;0.2;8185;0.1
E A P;635;0.0;2918;0.1
K P D;0;0.0;0;0.0
N P D;9774;0.2;18305;0.3
OE D P;0;0.0;0;0.0
U S D;0;0.0;0;0.0
