Party;Erststimmen (total);Erststimmen (%);Zweitstimmen (total);Zweitstimmen (%)
S P D;773606;44.3;728903;41.7
C D U;869838;49.8;812175;46.5
C S U;0;0.0;0;0.0
F.D.P.;36732;2.1;109899;6.3
GRUENE;60034;3.4;91098;5.2
B W K;0;0.0;0;0.0
C.B.V.;0;0.0;0;0.0
D K P;2955;0.2;2133;0.1
E A P;412;0.0;568;0.0
K P D;0;0.0;487;0.0
N P D;1287;0.1;2856;0.2
OE D P;0;0.0;0;0.0
U S D;0;0.0;0;0.0
