Party;Erststimmen (total);Erststimmen (%);Zweitstimmen (total);Zweitstimmen (%)
SPD;218628;49.6;215487;48.5
CDU;153888;34.9;150889;34.0
CSU;0;0.0;0;0.0
FDP;45992;10.4;51894;11.7
NPD;11147;2.5;12118;2.7
DFU;10851;2.5;12115;2.7
AUD;613;0.1;699;0.2
CVP;0;0.0;0;0.0
FSU;0;0.0;0;0.0
UAP;0;0.0;0;0.0
EFP;1015;0.2;0;0.0
