Party;Erststimmen (total);Erststimmen (%);Zweitstimmen (total);Zweitstimmen (%)
SPD;12998474;40.1;12813186;39.3
CDU;12631319;38.9;12387562;38.0
CSU;3204648;9.9;3136506;9.6
FDP;2562294;7.9;3096739;9.5
NPD;587216;1.8;664193;2.0
DFU;386900;1.2;434182;1.3
AUD;46146;0.1;52637;0.2
CVP;11978;0.0;19832;0.1
FSU;6287;0.0;10631;0.0
UAP;1127;0.0;3959;0.0
EFP;1015;0.0;660;0.0
