Party;Erststimmen (total);Erststimmen (%);Zweitstimmen (total);Zweitstimmen (%)
S P D;16808861;44.5;16260677;42.9
C D U;13467207;35.6;12989200;34.2
C S U;3941365;10.4;3908459;10.3
F.D.P.;2720480;7.2;4030999;10.6
BUERGERP;507;0.0;11256;0.0
C.B.V.;0;0.0;3946;0.0
D K P;107158;0.3;71600;0.2
GRUENE;732619;1.9;569589;1.5
E A P;4992;0.0;7666;0.0
K B W;12008;0.0;8174;0.0
N P D;0;0.0;68096;0.2
V;7160;0.0;9319;0.0
D F P;96;0.0;421;0.0
U A P;159;0.0;3498;0.0
