Party;Erststimmen (total);Erststimmen (%);Zweitstimmen (total);Zweitstimmen (%)
S P D;605062;54.8;572157;51.7
C D U;357260;32.4;345005;31.2
C S U;0;0.0;0;0.0
F.D.P.;105027;9.5;155701;14.1
BUERGERP;0;0.0;0;0.0
C.B.V.;0;0.0;0;0.0
D K P;6911;0.6;5488;0.5
GRUENE;27161;2.5;25278;2.3
E A P;283;0.0;201;0.0
K B W;583;0.1;403;0.0
N P D;0;0.0;1742;0.2
V;994;0.1;493;0.0
D F P;0;0.0;0;0.0
U A P;0;0.0;0;0.0
