Party;Erststimmen (total);Erststimmen (%);Zweitstimmen (total);Zweitstimmen (%)
S P D;2103162;38.7;2030913;37.2
C D U;2761909;50.8;2646084;48.5
C S U;0;0.0;0;0.0
F.D.P.;423523;7.8;654882;12.0
BUERGERP;0;0.0;0;0.0
C.B.V.;0;0.0;0;0.0
D K P;13062;0.2;7634;0.1
GRUENE;133706;2.5;99074;1.8
E A P;554;0.0;1212;0.0
K B W;2033;0.0;1278;0.0
N P D;0;0.0;11475;0.2
V;939;0.0;1488;0.0
D F P;0;0.0;119;0.0
U A P;0;0.0;302;0.0
