Party;Erststimmen (total);Erststimmen (%);Zweitstimmen (total);Zweitstimmen (%)
S P D;369507;50.0;358040;48.3
C D U;323348;43.7;313709;42.3
C S U;0;0.0;0;0.0
F.D.P.;40024;5.4;57598;7.8
BUERGERP;0;0.0;0;0.0
C.B.V.;0;0.0;0;0.0
D K P;3759;0.5;2471;0.3
GRUENE;2127;0.3;7829;1.1
E A P;274;0.0;328;0.0
K B W;104;0.0;0;0.0
N P D;0;0.0;1234;0.2
V;0;0.0;213;0.0
D F P;0;0.0;0;0.0
U A P;0;0.0;0;0.0
