Party;Erststimmen (total);Erststimmen (%);Zweitstimmen (total);Zweitstimmen (%)
S P D;2313239;48.8;2232531;46.9
C D U;1968623;41.5;1891813;39.8
C S U;0;0.0;0;0.0
F.D.P.;345591;7.3;535914;11.3
BUERGERP;0;0.0;0;0.0
C.B.V.;0;0.0;0;0.0
D K P;10636;0.2;7020;0.1
GRUENE;101049;2.1;77475;1.6
E A P;364;0.0;803;0.0
K B W;2648;0.1;1486;0.0
N P D;0;0.0;7107;0.1
V;558;0.0;993;0.0
D F P;0;0.0;0;0.0
U A P;0;0.0;489;0.0
