Party;Erststimmen (total);Erststimmen (%);Zweitstimmen (total);Zweitstimmen (%)
S P D;843976;49.7;794900;46.7
C D U;691043;40.7;662791;38.9
C S U;0;0.0;0;0.0
F.D.P.;132832;7.8;216552;12.7
BUERGERP;0;0.0;0;0.0
C.B.V.;0;0.0;0;0.0
D K P;3182;0.2;2474;0.1
GRUENE;23314;1.4;23520;1.4
E A P;109;0.0;293;0.0
K B W;748;0.0;421;0.0
N P D;0;0.0;2290;0.1
V;741;0.0;676;0.0
D F P;0;0.0;0;0.0
U A P;0;0.0;900;0.1
