Party;Erststimmen (total);Erststimmen (%);Zweitstimmen (total);Zweitstimmen (%)
S P D;245074;53.9;238912;52.5
C D U;137674;30.3;131017;28.8
C S U;0;0.0;0;0.0
F.D.P.;51810;11.4;68720;15.1
BUERGERP;0;0.0;423;0.1
C.B.V.;0;0.0;0;0.0
D K P;2947;0.6;2284;0.5
GRUENE;15917;3.5;12300;2.7
E A P;236;0.1;171;0.0
K B W;507;0.1;406;0.1
N P D;0;0.0;873;0.2
V;545;0.1;350;0.1
D F P;0;0.0;0;0.0
U A P;0;0.0;0;0.0
